session_id,user_id,trip_id,session_start,session_end,page_clicks,flight_discount,flight_discount_amount,hotel_discount,hotel_discount_amount,flight_booked,hotel_booked,cancellation,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_price_per_room_night_usd
637687-9feae9942e1c4ef6a53aaf978f5c1c85,637687,637687-8c6d498601824e34a487290ce31030ff,2023-04-24T23:38:00.000Z,2023-04-24T23:40:42.000Z,22,true,0.05,false,null,true,true,false,1984-07-27T00:00:00.000Z,F,true,false,usa,san antonio,SAT,29.534,-98.47,2023-03-05T00:00:00.000Z,SAT,phoenix,LUF,1.0,true,2023-05-04T09:00:00.000Z,2023-05-08T09:00:00.000Z,1.0,United Airlines,33.535,-112.383,237.26,Crowne Plaza - phoenix,3.0,1.0,2023-05-04T12:44:16.080Z,2023-05-08T11:00:00.000Z,87.0
525789-17fa1aca17d14071a41090ef3a52ca5f,525789,525789-25fd8a8fa16b49da84d4171d1e979ba3,2023-05-08T03:34:00.000Z,2023-05-08T03:36:37.000Z,22,true,0.2,false,null,false,true,false,1963-11-25T00:00:00.000Z,F,true,false,usa,birmingham,BHM,33.563,-86.753,2023-01-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Starwood  - jacksonville,7.0,2.0,2023-05-23T11:00:00.000Z,2023-05-30T11:00:00.000Z,83.0
520106-4ae1e48a0d794587b10b3a6d05afbcf8,520106,520106-6c3cbbaec5634865bec52122b42c6704,2023-05-09T20:24:00.000Z,2023-05-09T20:26:27.000Z,20,false,null,false,null,true,true,false,1997-09-10T00:00:00.000Z,F,false,true,usa,salt lake city,SLC,40.788,-111.978,2023-01-09T00:00:00.000Z,SLC,el paso,BIF,1.0,true,2023-05-18T12:00:00.000Z,2023-05-22T12:00:00.000Z,1.0,Ryanair,31.849,-106.38,185.18,Extended Stay  - el paso,2.0,1.0,2023-05-18T15:23:27.195Z,2023-05-21T11:00:00.000Z,245.0
454661-4d510f10bf1746fda1da0f5be08279ca,454661,454661-e7ba216c461742a0adcf4d922432f818,2023-05-10T17:52:00.000Z,2023-05-10T17:55:51.000Z,30,true,0.15,false,null,true,true,false,1978-04-24T00:00:00.000Z,F,false,false,usa,louisville,LOU,38.228,-85.664,2022-12-07T00:00:00.000Z,LOU,calgary,YYC,1.0,true,2023-05-16T16:00:00.000Z,2023-05-21T16:00:00.000Z,0.0,WestJet,51.114,-114.02,456.21,Four Seasons - calgary,2.0,1.0,2023-05-16T21:17:40.245Z,2023-05-19T11:00:00.000Z,138.0
575299-ee73cd50f24a4d8eb73facb0b8c7830e,575299,575299-b5008ae1939a435ba2939e55ea950161,2023-05-13T20:33:00.000Z,2023-05-13T20:35:27.000Z,20,true,0.1,false,null,true,true,false,1980-02-07T00:00:00.000Z,F,true,false,usa,oklahoma city,OKC,35.393,-97.601,2023-02-05T00:00:00.000Z,OKC,new york,LGA,3.0,true,2023-05-21T07:00:00.000Z,2023-05-25T07:00:00.000Z,1.0,Southwest Airlines,40.64,-73.779,1022.15,Aman Resorts - new york,2.0,3.0,2023-05-21T11:41:57.120Z,2023-05-23T11:00:00.000Z,242.0
727886-80eb13af778b4a998b1b757cd09b32c7,727886,727886-5197725e07224fada72ad29591e144df,2023-05-15T09:17:00.000Z,2023-05-15T09:24:05.000Z,57,false,null,false,null,true,true,false,1978-04-20T00:00:00.000Z,F,true,false,usa,san francisco,SFO,37.619,-122.375,2023-04-07T00:00:00.000Z,SFO,chicago,MDW,1.0,true,2023-05-19T13:00:00.000Z,2023-05-22T13:00:00.000Z,0.0,Southwest Airlines,41.786,-87.752,518.14,Accor - chicago,1.0,1.0,2023-05-19T18:43:18.750Z,2023-05-21T11:00:00.000Z,147.0
549121-0bfc8df003f44d3fa2e133ff5e642984,549121,549121-2c0dfa43fa17480d89f98642b447fc6a,2023-06-07T13:54:04.000Z,2023-06-07T14:47:05.735Z,53,true,null,true,null,true,true,true,1950-10-11T00:00:00.000Z,F,false,false,usa,san antonio,SKF,29.384,-98.581,2023-01-24T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Hilton - chicago,5.0,2.0,2023-06-12T11:00:00.000Z,2023-06-17T11:00:00.000Z,109.0
512848-86d7596f09f044ff8b0a9c9754477c8c,512848,512848-f21e80d707ee42a19d993df7c6d32753,2023-06-01T12:56:00.000Z,2023-06-01T12:59:21.000Z,27,false,null,true,0.1,true,true,false,1988-06-04T00:00:00.000Z,F,false,false,usa,houston,EFD,29.607,-95.159,2023-01-06T00:00:00.000Z,EFD,los angeles,LAX,1.0,true,2023-06-07T14:00:00.000Z,2023-06-10T14:00:00.000Z,0.0,American Airlines,33.942,-118.408,441.66,Crowne Plaza - los angeles,1.0,1.0,2023-06-07T18:48:21.285Z,2023-06-09T11:00:00.000Z,105.0
568167-62f35425656d4adb95d3e5cb0980dac9,568167,568167-5ac43c7fa9cb4d1cb70e51cd2333a023,2023-06-08T07:10:00.000Z,2023-06-08T07:15:11.000Z,42,true,0.1,false,null,true,true,false,1990-09-26T00:00:00.000Z,F,false,false,usa,san diego,SAN,32.733,-117.189,2023-02-02T00:00:00.000Z,SAN,detroit,YIP,1.0,true,2023-06-18T13:00:00.000Z,2023-06-25T13:00:00.000Z,0.0,Delta Air Lines,42.409,-83.01,571.07,Starwood  - detroit,5.0,1.0,2023-06-18T18:57:59.670Z,2023-06-24T11:00:00.000Z,212.0
611126-205bc7f8b95245e184bb5b1763680579,611126,611126-419ce8e6cc694fcdb8a47ecb00a25e59,2023-06-08T17:54:00.000Z,2023-06-08T17:56:05.000Z,17,false,null,false,null,true,true,false,1972-09-09T00:00:00.000Z,F,true,true,usa,miami,OPF,25.907,-80.278,2023-02-22T00:00:00.000Z,OPF,seattle,BFI,2.0,true,2023-06-15T07:00:00.000Z,2023-06-19T07:00:00.000Z,0.0,Kenmore Air,47.53,-122.302,1443.83,Conrad  - seattle,3.0,2.0,2023-06-15T14:28:02.145Z,2023-06-19T11:00:00.000Z,204.0
640849-82b59d6f955647f0a8ea3a914c342d17,640849,640849-f3606fbb800f43249b60d34535d6c013,2023-04-22T16:39:00.000Z,2023-04-22T16:42:58.000Z,32,true,0.15,false,null,true,true,false,1973-08-06T00:00:00.000Z,F,true,false,usa,jacksonville,LRF,34.918,-92.146,2023-03-06T00:00:00.000Z,LRF,chicago,ORD,1.0,true,2023-04-29T11:00:00.000Z,2023-05-05T11:00:00.000Z,0.0,Alaska Airlines,41.786,-87.752,160.41,Crowne Plaza - chicago,5.0,1.0,2023-04-29T14:04:03.450Z,2023-05-05T11:00:00.000Z,86.0
669140-1d20431c5d7547d786c38f017e3f664e,669140,669140-574a1beeb927431fbf28ebcce23789e1,2023-05-09T10:08:00.000Z,2023-05-09T10:10:16.000Z,18,true,0.15,false,null,true,true,false,1960-07-06T00:00:00.000Z,F,true,true,usa,detroit,YIP,42.238,-83.53,2023-03-17T00:00:00.000Z,YIP,winnipeg,YWG,1.0,true,2023-05-14T14:00:00.000Z,2023-05-18T14:00:00.000Z,2.0,Air Canada,50.056,-97.032,228.64,Banyan Tree  - winnipeg,2.0,1.0,2023-05-14T17:41:24.000Z,2023-05-17T11:00:00.000Z,30.0
538714-a8f1e3ce09954bfba6d42f758e65093e,538714,538714-ac5ce384d54848acb5b65f384c34ddd8,2023-05-10T15:21:00.000Z,2023-05-10T15:23:15.000Z,18,true,0.1,false,null,true,true,false,1985-01-10T00:00:00.000Z,F,true,false,usa,norfolk,ORF,36.894,-76.201,2023-01-18T00:00:00.000Z,ORF,san diego,SAN,1.0,true,2023-05-23T11:00:00.000Z,2023-05-26T11:00:00.000Z,0.0,JetBlue Airways,32.699,-117.215,786.46,Starwood  - san diego,2.0,1.0,2023-05-23T17:40:53.535Z,2023-05-26T11:00:00.000Z,146.0
328590-dc17c0fa297f47c0aa808a18cff05335,328590,328590-7fc7fff749b0418eb11d9ab612beb2ad,2023-05-18T20:23:00.000Z,2023-05-18T20:26:34.000Z,29,false,null,true,0.15,true,true,false,1968-07-23T00:00:00.000Z,F,false,false,usa,san diego,NZY,32.699,-117.215,2022-09-18T00:00:00.000Z,NZY,louisville,LOU,3.0,true,2023-05-26T16:00:00.000Z,2023-06-02T16:00:00.000Z,1.0,American Airlines,38.228,-85.664,1601.03,Rosewood - louisville,5.0,3.0,2023-05-26T21:38:05.955Z,2023-06-01T11:00:00.000Z,155.0
538438-69c6459372ce463fac4df4828459ca74,538438,538438-d3172b4278824241887db7508e0c5601,2023-05-23T22:10:00.000Z,2023-05-23T22:12:18.000Z,18,true,0.1,false,null,true,true,false,1975-01-21T00:00:00.000Z,F,false,false,usa,milwaukee,MKE,42.947,-87.896,2023-01-18T00:00:00.000Z,MKE,new york,LGA,1.0,true,2023-05-28T11:00:00.000Z,2023-06-01T11:00:00.000Z,1.0,Delta Air Lines,40.64,-73.779,200.9,Marriott  - new york,2.0,1.0,2023-05-28T14:29:44.520Z,2023-05-31T11:00:00.000Z,53.0
684510-506a6aca87df488bbb58456f0eed5b83,684510,684510-b5a07b66ccd74461be2eb54bba013281,2023-05-28T15:25:00.000Z,2023-05-28T15:27:01.000Z,17,false,null,false,null,false,true,false,1988-02-07T00:00:00.000Z,F,false,true,usa,corpus christi,CRP,27.77,-97.501,2023-03-22T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Wyndham - toronto,12.0,3.0,2023-06-07T11:00:00.000Z,2023-06-19T11:00:00.000Z,198.0
590967-61dfe4a4e95745839a1d9f25a4cee9f7,590967,590967-72bd783a6b414245a4fd64c432aa12eb,2023-05-30T18:24:00.000Z,2023-05-30T18:26:20.000Z,19,false,null,false,null,true,true,false,1978-04-11T00:00:00.000Z,F,false,true,usa,houston,HOU,29.645,-95.279,2023-02-13T00:00:00.000Z,HOU,philadelphia,PHL,1.0,true,2023-06-07T07:00:00.000Z,2023-06-09T07:00:00.000Z,0.0,Allegiant Air,39.872,-75.241,382.03,Rosewood - philadelphia,1.0,1.0,2023-06-07T11:41:03.075Z,2023-06-08T11:00:00.000Z,549.0
566059-061bc9f14d5943979b250af5ea8bd1ba,566059,566059-6852ec017d50442785fb3d73da8f1538,2023-06-06T21:05:00.000Z,2023-06-06T21:08:13.000Z,26,false,null,false,null,true,true,false,1995-07-03T00:00:00.000Z,F,true,true,usa,baltimore,BWI,39.175,-76.668,2023-02-01T00:00:00.000Z,BWI,memphis,MEM,4.0,true,2023-12-20T17:00:00.000Z,2024-01-05T17:00:00.000Z,3.0,United Airlines,35.042,-89.977,904.82,Crowne Plaza - memphis,14.0,2.0,2023-12-20T20:34:52.410Z,2024-01-04T11:00:00.000Z,35.0
454430-10ba39994b5a42e4adf7b20a25e11a0c,454430,454430-6b180bf6c01e4d998aa47ed040b21db8,2023-06-08T08:36:00.000Z,2023-06-08T08:37:35.000Z,12,true,0.1,false,null,false,true,false,1985-11-18T00:00:00.000Z,F,true,false,canada,vancouver,YVR,49.195,-123.182,2022-12-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Hilton - toronto,2.0,1.0,2023-06-19T11:00:00.000Z,2023-06-21T11:00:00.000Z,226.0
574116-7214071c9f404a35b116c3fab0705abe,574116,574116-8df37ddb592d4f0b854e33766a75ce2e,2023-05-09T18:46:00.000Z,2023-05-09T18:47:20.000Z,10,false,null,true,0.1,false,true,false,1978-06-26T00:00:00.000Z,F,true,true,usa,stockton,SCK,37.894,-121.239,2023-02-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Hyatt - el paso,7.0,2.0,2023-05-19T11:00:00.000Z,2023-05-26T11:00:00.000Z,260.0
519096-3d0bb172f2ec40a1a2ca95e2a067d5a4,519096,519096-f72790ef926546e1af15cda11909e6bd,2023-04-28T18:18:00.000Z,2023-04-28T18:21:07.000Z,25,true,0.1,true,0.05,true,true,false,1990-10-28T00:00:00.000Z,F,false,true,usa,tampa,MCF,27.849,-82.521,2023-01-09T00:00:00.000Z,MCF,austin,AUS,1.0,true,2023-05-07T07:00:00.000Z,2023-05-13T07:00:00.000Z,0.0,Alaska Airlines,30.194,-97.67,242.4,Shangri-La - austin,5.0,1.0,2023-05-07T10:52:06.105Z,2023-05-12T11:00:00.000Z,155.0
514261-0f62c3e4ee8446a0a8f4d7f4358c5f56,514261,514261-7e2c8b28c661491388e207907cb35de2,2023-04-30T18:51:00.000Z,2023-04-30T18:54:10.000Z,25,false,null,true,0.2,true,true,false,1992-01-10T00:00:00.000Z,F,false,false,canada,toronto,YTZ,43.627,-79.396,2023-01-06T00:00:00.000Z,YTZ,san antonio,SVZ,1.0,true,2023-05-07T14:00:00.000Z,2023-05-09T14:00:00.000Z,0.0,Conviasa,29.529,-98.279,399.88,Best Western - san antonio,0.0,1.0,2023-05-07T18:51:53.910Z,2023-05-08T11:00:00.000Z,183.0
565949-93f79c1378334244b109815cde0462fb,565949,565949-26fc62a68a554308aa219ac2d72738d2,2023-05-14T02:56:00.000Z,2023-05-14T02:57:09.000Z,9,false,null,true,0.15,false,true,false,1986-09-21T00:00:00.000Z,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-02-01T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Banyan Tree  - new york,14.0,1.0,2023-05-18T11:00:00.000Z,2023-06-01T11:00:00.000Z,140.0
568258-3d1c791da15b4d9b97a586b1cebd913a,568258,568258-eb419eaaeb0a41a58d34a053d0d35f14,2023-05-14T11:30:00.000Z,2023-05-14T11:31:43.000Z,14,false,null,false,null,false,true,false,2000-03-05T00:00:00.000Z,F,false,false,usa,houston,IAH,29.98,-95.34,2023-02-02T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Four Seasons - new york,11.0,1.0,2023-05-16T11:00:00.000Z,2023-05-27T11:00:00.000Z,158.0
522800-33a7771eda6d481baeebe84619b9aef8,522800,522800-75e400e9d59e4c2d9515c5e7638e73a1,2023-06-07T19:49:00.000Z,2023-06-07T19:51:58.000Z,24,false,null,false,null,true,true,false,1995-09-09T00:00:00.000Z,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-10T00:00:00.000Z,LGA,san antonio,RND,1.0,true,2023-06-15T16:00:00.000Z,2023-06-22T16:00:00.000Z,1.0,Delta Air Lines,29.529,-98.279,456.51,Choice Hotels - san antonio,5.0,1.0,2023-06-15T21:10:05.205Z,2023-06-21T11:00:00.000Z,205.0
106907-92db03fd9d5d44d0944650f51676b869,106907,106907-718c9cf6c29245fa9b2b31893833ac2c,2023-06-06T09:41:00.000Z,2023-06-06T09:43:48.000Z,23,false,null,false,null,true,true,false,1978-11-17T00:00:00.000Z,F,true,true,usa,miami,TNT,25.862,-80.897,2022-02-24T00:00:00.000Z,TNT,durban,DUR,6.0,true,2024-01-16T15:00:00.000Z,2024-01-29T15:00:00.000Z,5.0,Air Mauritius,-29.97,30.95,13902.06,Shangri-La - durban,11.0,3.0,2024-01-17T09:45:10.440Z,2024-01-28T11:00:00.000Z,129.0
516283-a1ece92194ea472995fd3ed3b201b7c3,516283,516283-232ec8d8fe874ea49d2b7c771d46c248,2023-04-25T08:29:00.000Z,2023-04-25T08:32:16.000Z,27,false,null,true,0.15,true,true,false,1999-10-13T00:00:00.000Z,M,true,true,usa,phoenix,PHX,33.434,-112.008,2023-01-07T00:00:00.000Z,PHX,tokyo,NRT,8.0,true,2023-10-10T18:00:00.000Z,2023-10-26T18:00:00.000Z,8.0,All Nippon Airways,35.765,140.386,12935.06,Hyatt - tokyo,14.0,4.0,2023-10-11T07:34:25.905Z,2023-10-25T11:00:00.000Z,157.0
560273-a62216438af44c1fa71a554be747cda7,560273,560273-8a15d1ed891f48dd8f3dd3a6080e17ef,2023-04-24T09:31:00.000Z,2023-04-24T09:35:43.000Z,39,false,null,true,0.05,true,true,false,1966-05-08T00:00:00.000Z,M,true,false,usa,fresno,FAT,36.776,-119.718,2023-01-29T00:00:00.000Z,FAT,new york,JFK,1.0,true,2023-04-30T15:00:00.000Z,2023-05-04T15:00:00.000Z,0.0,British Airways,40.64,-73.779,730.04,Shangri-La - new york,2.0,1.0,2023-04-30T21:57:17.775Z,2023-05-03T11:00:00.000Z,70.0
522118-084b671e47c04bbe9431505184c50504,522118,522118-2138f1843e814ee7884152daa0f1e21a,2023-05-10T13:02:00.000Z,2023-05-10T13:04:17.000Z,18,false,null,false,null,true,true,false,1973-03-13T00:00:00.000Z,F,true,false,usa,des moines,DSM,41.534,-93.663,2023-01-10T00:00:00.000Z,DSM,hamilton,YHM,1.0,true,2023-05-18T07:00:00.000Z,2023-05-22T07:00:00.000Z,1.0,WestJet,43.173,-79.935,195.36,Accor - hamilton,3.0,1.0,2023-05-18T10:25:36.120Z,2023-05-21T11:00:00.000Z,204.0
629647-38065bf3478342adb12dd4ac1ef69c6a,629647,629647-bdef9d935592422090ca31178418dc86,2023-05-30T19:04:00.000Z,2023-05-30T19:07:02.000Z,25,false,null,false,null,true,true,false,1990-03-01T00:00:00.000Z,F,false,false,usa,new york,LGA,40.777,-73.872,2023-03-01T00:00:00.000Z,LGA,toronto,YYZ,1.0,true,2023-06-04T09:00:00.000Z,2023-06-06T09:00:00.000Z,1.0,Air Canada,43.862,-79.37,107.69,Best Western - toronto,1.0,1.0,2023-06-04T11:42:32.580Z,2023-06-05T11:00:00.000Z,122.0
466205-cac19b1f753d4e588a7f9d77de0510c8,466205,466205-eef2db4afd484d3a884f1a1be49459f9,2023-06-04T15:52:00.000Z,2023-06-04T15:53:36.000Z,13,true,0.15,false,null,false,true,false,1985-02-28T00:00:00.000Z,F,true,true,usa,new york,LGA,40.777,-73.872,2022-12-13T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Radisson  - portland,3.0,1.0,2023-06-08T11:00:00.000Z,2023-06-11T11:00:00.000Z,94.0
511762-6997da648a2a4f3794fee63d7178e1c8,511762,511762-e6148cc937ed4270895e9d834a280820,2023-04-29T13:48:00.000Z,2023-04-29T13:49:41.000Z,14,false,null,false,null,false,true,false,1980-04-09T00:00:00.000Z,F,true,false,usa,phoenix,LUF,33.535,-112.383,2023-01-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Crowne Plaza - louisville,7.0,1.0,2023-05-15T11:00:00.000Z,2023-05-22T11:00:00.000Z,424.0
511739-a36a3e4b24c74af1a49229ddad0fd6f9,511739,511739-c9de445931a04a86ba52d153878be128,2023-05-14T21:31:00.000Z,2023-05-14T21:33:57.000Z,24,false,null,false,null,true,true,false,1968-09-19T00:00:00.000Z,F,false,false,canada,quebec,YQB,46.788,-71.398,2023-01-05T00:00:00.000Z,YQB,los angeles,LSQ,1.0,true,2023-05-22T07:00:00.000Z,2023-05-24T07:00:00.000Z,1.0,Delta Air Lines,33.942,-118.408,842.63,Shangri-La - los angeles,1.0,1.0,2023-05-22T14:12:01.215Z,2023-05-24T11:00:00.000Z,197.0
543778-14657eac7bf746e6a3425ec930a6089d,543778,543778-f5591089f3c04a4499680274f155f05d,2023-05-26T06:35:00.000Z,2023-05-26T06:36:58.000Z,16,true,0.1,false,null,true,true,false,1967-10-14T00:00:00.000Z,F,true,true,usa,new york,JFK,40.64,-73.779,2023-01-21T00:00:00.000Z,JFK,chicago,MDW,1.0,false,2023-05-30T13:00:00.000Z,null,1.0,AirTran Airways,41.786,-87.752,108.82,Hyatt - chicago,2.0,1.0,2023-05-30T16:28:04.890Z,2023-06-02T11:00:00.000Z,172.0
516616-5d869281ac5b446d8cd1fe689e2d9561,516616,516616-2792312266184c3ba9fa838144dae30a,2023-04-23T17:31:00.000Z,2023-04-23T17:37:42.000Z,53,false,null,false,null,true,true,false,1970-04-19T00:00:00.000Z,F,false,true,usa,new york,LGA,40.777,-73.872,2023-01-07T00:00:00.000Z,LGA,los angeles,LAX,1.0,true,2023-04-30T07:00:00.000Z,2023-05-10T07:00:00.000Z,1.0,Alaska Airlines,33.942,-118.408,670.42,Aman Resorts - los angeles,9.0,1.0,2023-04-30T13:57:24.300Z,2023-05-10T11:00:00.000Z,192.0
681050-97ee53462e6b4c1db9cf0059fd42e514,681050,681050-81900a8563de4ae8bc295063cf57748d,2023-05-09T04:10:00.000Z,2023-05-09T04:12:02.000Z,17,false,null,false,null,true,true,false,1973-09-12T00:00:00.000Z,F,false,false,usa,orlando,ORL,28.545,-81.333,2023-03-21T00:00:00.000Z,ORL,houston,HOU,1.0,true,2023-05-16T09:00:00.000Z,2023-05-22T09:00:00.000Z,0.0,Southwest Airlines,29.607,-95.159,231.78,Shangri-La - houston,5.0,1.0,2023-05-16T12:41:06.045Z,2023-05-22T11:00:00.000Z,84.0
707260-97002cca83f54d8cad2be77cb825c042,707260,707260-77a7ffd3047f4802a1e49e58920a89d3,2023-05-06T17:34:00.000Z,2023-05-06T17:36:21.000Z,19,false,null,false,null,true,true,false,1978-11-07T00:00:00.000Z,F,true,false,usa,cleveland,CLE,41.412,-81.85,2023-03-30T00:00:00.000Z,CLE,houston,EFD,1.0,true,2023-05-13T12:00:00.000Z,2023-05-15T12:00:00.000Z,0.0,Ryanair,29.607,-95.159,312.66,Best Western - houston,1.0,1.0,2023-05-13T16:13:18.165Z,2023-05-15T11:00:00.000Z,321.0
496332-131d172274864c34bab9c614d470d220,496332,496332-4c937b332acf43a4943f24f84fff8ca8,2023-05-29T07:05:00.000Z,2023-05-29T07:07:21.000Z,19,true,0.25,false,null,true,true,false,1978-01-13T00:00:00.000Z,F,false,false,usa,new york,LGA,40.777,-73.872,2022-12-28T00:00:00.000Z,LGA,tucson,TUS,1.0,true,2023-06-02T13:00:00.000Z,2023-06-13T13:00:00.000Z,0.0,United Airlines,32.166,-110.883,609.55,Accor - tucson,9.0,1.0,2023-06-02T19:16:17.220Z,2023-06-12T11:00:00.000Z,173.0
511148-088ceca51daa4d929e4baa0325029acb,511148,511148-0ed8a241636a47d485bd6e69d040145c,2023-05-29T08:38:00.000Z,2023-05-29T08:40:05.000Z,17,false,null,true,0.1,true,true,false,1979-04-14T00:00:00.000Z,F,true,true,usa,new york,LGA,40.777,-73.872,2023-01-05T00:00:00.000Z,LGA,phoenix,PHX,1.0,true,2023-06-05T08:00:00.000Z,2023-06-08T08:00:00.000Z,0.0,Southwest Airlines,33.535,-112.383,659.83,InterContinental  - phoenix,2.0,1.0,2023-06-05T14:20:46.995Z,2023-06-08T11:00:00.000Z,251.0
561054-aa01391d85f44729b0ddf3c388efe5ca,561054,561054-2272e85e496240c7878f0425e243f4d0,2023-05-30T14:03:00.000Z,2023-05-30T14:05:11.000Z,18,false,null,false,null,true,true,false,1998-07-27T00:00:00.000Z,M,false,false,canada,winnipeg,YAV,50.056,-97.032,2023-01-29T00:00:00.000Z,YAV,houston,HOU,1.0,true,2023-06-08T08:00:00.000Z,2023-06-10T08:00:00.000Z,1.0,Southwest Airlines,29.607,-95.159,440.27,Starwood  - houston,1.0,1.0,2023-06-08T12:50:56.670Z,2023-06-10T11:00:00.000Z,158.0
541980-217be405e41c4a78883c17d19d6b08bc,541980,541980-e44e436a67bf4462bd86f4bda7cf0a58,2023-06-05T17:50:00.000Z,2023-06-05T17:52:25.000Z,19,false,null,true,0.05,true,true,false,1960-09-02T00:00:00.000Z,F,true,false,usa,jacksonville,NIP,30.236,-81.681,2023-01-20T00:00:00.000Z,NIP,new york,JFK,1.0,true,2023-06-12T14:00:00.000Z,2023-06-17T14:00:00.000Z,0.0,Lufthansa,40.64,-73.779,258.87,Accor - new york,3.0,1.0,2023-06-12T17:41:55.725Z,2023-06-16T11:00:00.000Z,268.0
570144-13d5bd253bc7409d895bb89e6f193fca,570144,570144-e113e9a0e2c240d1a2b6a3105dfbf9fa,2023-04-26T09:02:00.000Z,2023-04-26T09:04:54.000Z,23,false,null,false,null,true,true,false,1981-06-01T00:00:00.000Z,F,true,true,usa,indianapolis,IND,39.717,-86.294,2023-02-03T00:00:00.000Z,IND,boston,BOS,1.0,true,2023-05-09T16:00:00.000Z,2023-05-12T16:00:00.000Z,1.0,Iberia Airlines,42.364,-71.005,245.95,Best Western - boston,1.0,1.0,2023-05-09T19:38:31.380Z,2023-05-11T11:00:00.000Z,71.0
578824-d4c01f0d16e24a38ad8e0de7d6b9a8c8,578824,578824-60de6e365f5441d696c16d602d2022c2,2023-05-31T09:19:00.000Z,2023-05-31T09:21:23.000Z,19,false,null,false,null,true,true,false,1990-06-23T00:00:00.000Z,M,false,false,usa,phoenix,PHX,33.434,-112.008,2023-02-07T00:00:00.000Z,PHX,calgary,YYC,1.0,true,2023-06-09T12:00:00.000Z,2023-06-13T12:00:00.000Z,1.0,Lufthansa,51.114,-114.02,392.48,Extended Stay  - calgary,2.0,1.0,2023-06-09T16:27:57.105Z,2023-06-12T11:00:00.000Z,56.0
555310-221debe4e2834874aa3ecaef68689e00,555310,555310-905991b57c1c4672b9bffd8d91c8db43,2023-06-02T20:43:00.000Z,2023-06-02T20:46:39.000Z,29,false,null,false,null,true,true,false,1985-04-10T00:00:00.000Z,M,true,false,canada,toronto,YYZ,43.677,-79.631,2023-01-27T00:00:00.000Z,YYZ,dallas,DAL,1.0,true,2023-06-10T15:00:00.000Z,2023-06-14T15:00:00.000Z,1.0,Southwest Airlines,32.847,-96.852,376.28,Banyan Tree  - dallas,2.0,1.0,2023-06-10T19:23:58.290Z,2023-06-13T11:00:00.000Z,58.0
574104-166f2ca56972406bb52e41127e5a7f95,574104,574104-5ec3bf6eeb814187914a3353350c21f1,2023-05-29T15:04:00.000Z,2023-05-29T15:06:48.000Z,23,false,null,false,null,true,true,false,1969-09-24T00:00:00.000Z,F,false,false,canada,toronto,YTZ,43.627,-79.396,2023-02-05T00:00:00.000Z,YTZ,philadelphia,PHL,1.0,true,2023-06-08T07:00:00.000Z,2023-06-10T07:00:00.000Z,0.0,JetBlue Airways,39.872,-75.241,86.78,Aman Resorts - philadelphia,1.0,1.0,2023-06-08T09:40:35.760Z,2023-06-09T11:00:00.000Z,177.0
615266-6d2d47dc0a3840cab8489a7f7a9cba3f,615266,615266-8fbf199c03e744bb924a34d6773bfd09,2023-05-22T17:12:00.000Z,2023-05-22T17:14:28.000Z,20,false,null,false,null,true,true,false,1984-09-05T00:00:00.000Z,F,false,false,usa,charlotte,CLT,35.214,-80.943,2023-02-23T00:00:00.000Z,CLT,montreal,YUL,1.0,true,2023-05-29T16:00:00.000Z,2023-06-06T16:00:00.000Z,0.0,Delta Air Lines,45.517,-73.417,248.94,Hyatt - montreal,6.0,1.0,2023-05-29T19:38:13.695Z,2023-06-05T11:00:00.000Z,120.0
498154-69088393ee71464cb90cbbe3a88c5498,498154,498154-f147b762093a42b1853c50219ff9deb6,2023-06-01T22:06:00.000Z,2023-06-01T22:08:22.000Z,19,false,null,false,null,true,true,false,1979-05-20T00:00:00.000Z,F,true,false,usa,akron,AKR,41.038,-81.467,2022-12-29T00:00:00.000Z,AKR,jacksonville,NCA,1.0,true,2023-06-08T07:00:00.000Z,2023-06-11T07:00:00.000Z,1.0,Delta Air Lines,30.494,-81.688,216.31,InterContinental  - jacksonville,2.0,1.0,2023-06-08T10:27:56.745Z,2023-06-10T11:00:00.000Z,130.0
